id,original_id,anatomy_group,category,subcategory,value,description,usage_count,order_index,is_default,imported_at,created_at,updated_at,is_nsfw
a0374647-e682-4fd1-8a2d-6d15a6bdbebb,37089,Color & Mood,Atmospheric,,Humid,Marked by a relatively high level of water vapor in the atmosphere,0,0,FALSE,"""2025-09-12T22:17:42.930Z""","""2025-04-07T00:44:28.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
1ef00627-24af-4fae-a45d-d2923e74df86,37090,Color & Mood,Atmospheric,,Dry,Free from moisture or liquid,0,0,FALSE,"""2025-09-12T22:17:42.930Z""","""2025-04-07T00:44:28.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
5c3d67ee-a6ad-4452-beac-c878c6958322,37091,Color & Mood,Atmospheric,,Dusty,Covered with or full of dust,0,0,FALSE,"""2025-09-12T22:17:42.930Z""","""2025-04-07T00:44:28.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
1848573d-0ae7-45c3-b01b-0f72910c94a9,37092,Color & Mood,Atmospheric,,Smoky,Filled with or smelling of smoke,0,0,FALSE,"""2025-09-12T22:17:42.930Z""","""2025-04-07T00:44:28.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
72f213f9-41f9-4d54-82b1-0ddfef7d0e81,37093,Color & Mood,Atmospheric,,Hazy,Characterized by haze,0,0,FALSE,"""2025-09-12T22:17:42.930Z""","""2025-04-07T00:44:28.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
87a1202a-d56b-45b5-9a22-a821537a7a5a,37094,Color & Mood,Atmospheric,,Clear,"Free from clouds, mist, or haze",0,0,FALSE,"""2025-09-12T22:17:42.930Z""","""2025-04-07T00:44:28.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
4c45b56e-36d2-45a3-acb7-d97841b7ac6d,37095,Color & Mood,Atmospheric,,Golden hour,Period shortly after sunrise or before sunset,0,0,FALSE,"""2025-09-12T22:17:42.930Z""","""2025-04-07T00:44:28.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
3d9fe39f-df86-4970-82cc-a7eebf163578,37096,Color & Mood,Atmospheric,,Blue hour,Period of twilight when the sun is below the horizon,0,0,FALSE,"""2025-09-12T22:17:42.930Z""","""2025-04-07T00:44:28.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
27d75498-123e-4280-b182-4329ba68d6f0,37097,Color & Mood,Atmospheric,,Dawn,First appearance of light in the sky before sunrise,0,0,FALSE,"""2025-09-12T22:17:42.930Z""","""2025-04-07T00:44:28.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
41b96ef3-61d4-4920-89df-a7657c095385,37098,Color & Mood,Atmospheric,,Dusk,Darker stage of twilight,0,0,FALSE,"""2025-09-12T22:17:42.930Z""","""2025-04-07T00:44:28.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
a82059ae-9b36-4e64-bc44-89deb479662f,37099,Color & Mood,Atmospheric,,Moonlit,Illuminated by the moon,0,0,FALSE,"""2025-09-12T22:17:42.930Z""","""2025-04-07T00:44:28.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
a410e64e-3334-456d-8904-f54688381749,37100,Color & Mood,Atmospheric,,Starry,Full of or lit by stars,0,0,FALSE,"""2025-09-12T22:17:42.930Z""","""2025-04-07T00:44:28.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
f98fa8f0-f210-4f6b-92dd-aa72e65f41bd,9872,Color & Mood,Cinematic Options,,Akira Kurosawa,,0,0,FALSE,"""2025-09-12T22:17:37.927Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
91ffc527-c021-41cb-be1b-099496ede96b,9873,Color & Mood,Cinematic Options,,Alejandro Jodorowsky,,0,0,FALSE,"""2025-09-12T22:17:37.927Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
89b0c5ea-054a-44a1-a3c0-437532ea3744,9874,Color & Mood,Cinematic Options,,Alfred Hitchcock,,0,0,FALSE,"""2025-09-12T22:17:37.927Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
a37dd0db-70c9-4dae-a6f7-a1f21cab917a,9875,Color & Mood,Cinematic Options,,Ang Lee,,0,0,FALSE,"""2025-09-12T22:17:37.927Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
92b826e5-d5aa-4132-82ee-fc1826401745,9876,Color & Mood,Cinematic Options,,Baz Luhrmann,,0,0,FALSE,"""2025-09-12T22:17:37.927Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
c132dfaa-9d36-42c0-b666-096611676564,9877,Color & Mood,Cinematic Options,,Christopher Doyle,,0,0,FALSE,"""2025-09-12T22:17:37.927Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
8e160ab3-4a9b-4963-80f0-0422f8362527,9878,Color & Mood,Cinematic Options,,Christopher Nolan,,0,0,FALSE,"""2025-09-12T22:17:37.927Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
b90dd3a7-e201-48b8-9073-3dbbd1ca315a,9879,Color & Mood,Cinematic Options,,Coen Brothers (Ethan and Joel Coen),,0,0,FALSE,"""2025-09-12T22:17:37.927Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
295fa2a7-2e68-4e78-81cb-601d795667cb,9880,Color & Mood,Cinematic Options,,Darren Aronofsky,,0,0,FALSE,"""2025-09-12T22:17:37.927Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
782c818e-911c-495a-9dc7-c0094795214c,9881,Color & Mood,Cinematic Options,,David Cronenberg,,0,0,FALSE,"""2025-09-12T22:17:37.927Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
6344cb56-dd94-4205-b883-d59dc5f0ae0f,9882,Color & Mood,Cinematic Options,,David Fincher,,0,0,FALSE,"""2025-09-12T22:17:37.927Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
c2c6fd28-cd26-4600-913a-f9a32562e0e9,9883,Color & Mood,Cinematic Options,,David Lynch,,0,0,FALSE,"""2025-09-12T22:17:37.927Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
cfdd0134-8c99-427f-92b8-9d0cca0be534,9884,Color & Mood,Cinematic Options,,David O. Russell,,0,0,FALSE,"""2025-09-12T22:17:37.927Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
8f98cfaf-7588-4472-80a5-ec28d50d77a9,9885,Color & Mood,Cinematic Options,,Edgar Wright,,0,0,FALSE,"""2025-09-12T22:17:37.927Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
1a2573ba-d09f-4ea4-8043-f498f41c9183,9886,Color & Mood,Cinematic Options,,François Ozon,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
893a4218-e9dd-415f-b206-61ca90011043,9887,Color & Mood,Cinematic Options,,Gaspar Noé,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
056a99f4-1fbf-4686-9cdb-a52162f18a02,9888,Color & Mood,Cinematic Options,,Guillermo del Toro,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
b3eb2efc-491f-49ba-b0c0-c3f7414095b0,9889,Color & Mood,Cinematic Options,,Guy Ritchie,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
03412cb2-7a41-4c51-8fb9-ab1747ea9a68,9890,Color & Mood,Cinematic Options,,Harmony Korine,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
8531f1bc-af9c-4380-8db4-12d5f2a9c206,9891,Color & Mood,Cinematic Options,,Hayao Miyazaki,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
c5329bb3-37f9-445f-b9fe-ab34d2d73a53,9892,Color & Mood,Cinematic Options,,Jean-Pierre Jeunet,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
b10c9a3d-3c79-418f-8437-bfa2eb7f80c5,9893,Color & Mood,Cinematic Options,,Jean-Pierre Melville,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
0753c2b3-15c8-4681-bbad-58d63821692e,9894,Color & Mood,Cinematic Options,,John Carpenter,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
373b910f-a25e-44d4-bc43-988c540c3785,9895,Color & Mood,Cinematic Options,,Jonathan Glazer,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
bf4ce885-9324-4a21-be98-dc1d7b651837,9896,Color & Mood,Cinematic Options,,Lars von Trier,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
53035859-74d9-4655-9946-4f8238c9ca4b,9897,Color & Mood,Cinematic Options,,Martin Scorsese,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
4c1cdc00-791f-45e3-aa68-6e1379a37d11,9898,Color & Mood,Cinematic Options,,Michel Gondry,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
bad7068d-8112-4da6-8d2d-d0b699f9ec18,9899,Color & Mood,Cinematic Options,,Nicolas Winding Refn,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
6f7fa914-2c20-4fc9-b5b1-d84c94fd0eff,9900,Color & Mood,Cinematic Options,,Park Chan-wook,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
fa8aabf3-3bfb-457b-ab58-3fb5535d5e49,9901,Color & Mood,Cinematic Options,,Paul Thomas Anderson,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
e4ada08c-1441-4d57-b0ac-ee1bb67daabd,9902,Color & Mood,Cinematic Options,,Pedro Almodóvar,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
413ff079-6631-4be5-972a-0aec05bfd090,9903,Color & Mood,Cinematic Options,,Quentin Tarantino,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
541c8dd7-c6c2-4495-b872-3a73ec71ea83,9904,Color & Mood,Cinematic Options,,Ridley Scott,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
3f9a4052-f13e-4bad-ba4d-5404a0c83baa,9905,Color & Mood,Cinematic Options,,Robert Rodriguez,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
88e003ae-ebad-4e53-8367-2038e230d561,9906,Color & Mood,Cinematic Options,,Sam Raimi,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
b0b449f2-62c4-4843-85be-3d85b967a66e,9907,Color & Mood,Cinematic Options,,Sofia Coppola,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
8dbe20c5-fced-46d4-9358-69da4c65e17a,9908,Color & Mood,Cinematic Options,,Spike Lee,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
a388f9b7-2412-4a40-b5c2-18d22360c674,9909,Color & Mood,Cinematic Options,,Stanley Kubrick,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
b926f1c5-5528-44d7-8daf-cacdfdae21f6,9910,Color & Mood,Cinematic Options,,Stanley Tucci,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:58.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
ac41360c-7f45-46fc-92cd-139369ebaf61,9911,Color & Mood,Cinematic Options,,Steven Spielberg,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:59.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
0ce36e3b-c747-4ccb-9d6e-0e9a361ab1b8,9912,Color & Mood,Cinematic Options,,Takashi Miike,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:59.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
3cee294e-4431-42f2-b8d4-57e39b6bf799,9913,Color & Mood,Cinematic Options,,Terry Gilliam,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:59.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
b29148bb-8448-464a-9c5b-4b251efbdfc8,9914,Color & Mood,Cinematic Options,,Terry Zwigoff,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:59.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
5b3e3272-5370-418e-b35e-2935d473de21,9915,Color & Mood,Cinematic Options,,Tim Burton,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:59.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
25649b15-7162-4271-91a4-4544e3f2fa53,9916,Color & Mood,Cinematic Options,,Timur Bekmambetov,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:59.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
f6d1acbb-9c4e-4186-873d-a5fcb0400a5d,9917,Color & Mood,Cinematic Options,,Wes Anderson,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:59.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
0d47076f-84b0-4516-a7d3-99ab9f508c2c,9918,Color & Mood,Cinematic Options,,Wong Kar-wai,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:28:59.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
e222023c-3094-4206-9db5-12943acbd49c,9919,Color & Mood,Cinematic Options,,action,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:03.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
6288db6e-ab25-485a-8768-72ba2b6c5f3c,9920,Color & Mood,Cinematic Options,,action adventure,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:03.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
77f18ed4-ec50-4bba-a860-0118995a4ea8,9921,Color & Mood,Cinematic Options,,action comedy,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:03.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
89a3a503-a2b4-489d-a0a6-3442d7cb19f0,9922,Color & Mood,Cinematic Options,,action crime,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:03.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
1dbed120-33f7-4358-afca-0cf708f1569d,9923,Color & Mood,Cinematic Options,,action drama,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:03.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
a4de4472-e9c6-481d-a533-b4e08708b36f,9924,Color & Mood,Cinematic Options,,action horror,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:03.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
230684c1-87c1-44d0-a0b0-c61a3ae509ad,9925,Color & Mood,Cinematic Options,,action mystery,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:03.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
16e8cb1b-7a38-4547-bf9f-5b10951d8be9,9926,Color & Mood,Cinematic Options,,action thriller,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:03.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
bfd52a3c-5f12-4b60-bbc6-bfc50087c2ee,9927,Color & Mood,Cinematic Options,,adventure,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:03.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
cc33b739-31a9-4512-9e13-e08f764156e5,9928,Color & Mood,Cinematic Options,,animation,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
2f5df4ce-5aba-461b-98dd-57cacfefc4d0,9929,Color & Mood,Cinematic Options,,apocalyptic,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
7bf60339-fb92-4031-9440-d20cb28e7324,9930,Color & Mood,Cinematic Options,,art,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
d865f4d3-a367-491e-a84f-d433acf89697,9931,Color & Mood,Cinematic Options,,art house,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
6d2d2d16-9d54-4db1-976a-af0d3dea2d16,9932,Color & Mood,Cinematic Options,,asian,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
be221eba-1360-45c2-87ce-6df1b160d115,9933,Color & Mood,Cinematic Options,,b-horror,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
301dffb2-73f8-42d3-aee7-00f722362c6e,9934,Color & Mood,Cinematic Options,,b-movie,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
2769fc05-0ce4-45fa-8b4c-1aa5875290c2,9935,Color & Mood,Cinematic Options,,baseball,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
df9ff73b-da16-43a7-aa6c-9e69ecfb15e1,9936,Color & Mood,Cinematic Options,,basketball,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
b91f345a-9805-4259-bae9-f46117cdc6c5,9937,Color & Mood,Cinematic Options,,biker,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
2eb3d596-0e90-484e-a62e-593af3f91de0,9938,Color & Mood,Cinematic Options,,biopic,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
7a8d5364-47d6-42eb-b93d-973d16463075,9939,Color & Mood,Cinematic Options,,black comedy,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
4164769c-56cb-4705-976c-0a78b6845a89,9940,Color & Mood,Cinematic Options,,blaxploitation,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
c72a4f23-e642-4e7e-b657-98976307421b,9941,Color & Mood,Cinematic Options,,boxer,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
b044358c-95ce-491c-9554-3bda9b524818,9942,Color & Mood,Cinematic Options,,british,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
19600f69-c6e6-4846-9a42-d1532ed21653,9943,Color & Mood,Cinematic Options,,buddy,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
74f43fbe-d5ef-406b-8671-be0c6912404e,9944,Color & Mood,Cinematic Options,,catastrophe,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
399b9a79-1eae-4533-a670-b53c9fc153cb,9945,Color & Mood,Cinematic Options,,chick flick,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
3f6a389a-f66f-4ce8-b912-66fa0700fc87,9946,Color & Mood,Cinematic Options,,childhood,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
732d3685-f72b-4ff6-866e-efad1c355da0,9947,Color & Mood,Cinematic Options,,christmas,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
61a5f800-d48e-4ed9-aa9e-6b05fd0eb2ef,9948,Color & Mood,Cinematic Options,,chronic,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
ba94128f-b51a-48c4-bcdf-b3a21e42365f,9949,Color & Mood,Cinematic Options,,circus,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
f7fa9584-b8ae-4c43-9055-1d128f2f3a20,9950,Color & Mood,Cinematic Options,,college,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
36826820-dda8-4afe-9a13-016da7cd4e8a,9951,Color & Mood,Cinematic Options,,comedy,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
efa71ac7-d829-41f6-b897-cf26cc968b0f,9952,Color & Mood,Cinematic Options,,coming of age,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
c76f2130-99c3-43c3-a92f-c5853bc65ade,9953,Color & Mood,Cinematic Options,,cop,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
a3576ac4-789b-45e2-ba7c-1afc407c10a4,9954,Color & Mood,Cinematic Options,,crime,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
53c6fa13-5ddc-4bfd-967d-000497da8d98,9955,Color & Mood,Cinematic Options,,crime adventure,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
78dc497b-231c-4911-928d-f4b44d25b393,9956,Color & Mood,Cinematic Options,,crime comedy,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
9e270ddc-de9e-4dcd-bb77-c2fc4192f28b,9957,Color & Mood,Cinematic Options,,crime drama,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
81ac61f9-3e68-4f91-ba72-d5bf5161728d,9958,Color & Mood,Cinematic Options,,crime horror,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
045ba765-f1ff-4c11-b7d0-761d2cc4c69a,9959,Color & Mood,Cinematic Options,,crime mystery,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
d7005df6-336f-481f-8865-009e225622d6,9960,Color & Mood,Cinematic Options,,crime thriller,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
8cc1a8ef-92f5-4419-9ff9-3d7e8a720a22,9961,Color & Mood,Cinematic Options,,dance,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
cc47b1d4-4567-4193-aa78-fc1028042812,9962,Color & Mood,Cinematic Options,,dark comedy,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
92648f3a-18a3-461a-993d-5083de3147e1,9963,Color & Mood,Cinematic Options,,dark fantasy,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
14ba0411-2d0b-4e5a-a723-d992b26c1478,9964,Color & Mood,Cinematic Options,,detective,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
58696510-91ba-4540-9762-5005996aecea,9965,Color & Mood,Cinematic Options,,disaster,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
91540efa-1db3-4625-a4b1-7d13f873d145,9966,Color & Mood,Cinematic Options,,disaster film,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
a54c7682-69d8-496f-936d-0e931d653429,9967,Color & Mood,Cinematic Options,,documentary,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
fe1cd76e-e9ad-43ad-9939-d7a67ae455af,9968,Color & Mood,Cinematic Options,,documentary-style,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:04.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
52e36479-f9be-4aa2-8451-5af1be95f342,9969,Color & Mood,Cinematic Options,,drama,,0,0,FALSE,"""2025-09-12T22:17:37.928Z""","""2025-04-04T03:29:05.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
